state_name,county_name,zip_code,share_of_homes_in_negative_equity
Colorado,Park,80420,0.008177570067346096
Idaho,Bingham,83274,0.008177172392606735
South Carolina,Aiken,29129,0.00817438680678606
Virginia,Roanoke City,24012,0.00817292183637619
Hawaii,Honolulu,96744,0.008170648477971554
Wisconsin,Marquette,53952,0.008168529719114304
Texas,Wichita,76309,0.008165590465068817
Tennessee,Knox,37931,0.008164499886333942
Utah,Uintah,84026,0.008163264952600002
Virginia,Lee,24277,0.008163264952600002
Alabama,Franklin,35653,0.008163264952600002
Oregon,Douglas,97410,0.008163264952600002
Tennessee,Johnson,37691,0.008163264952600002
Colorado,Broomfield,80023,0.008161183446645737
Texas,Montgomery,77306,0.008160565048456192
Michigan,Kalamazoo,49008,0.008159564808011055
Pennsylvania,Washington,15423,0.008158507756888866
California,Los Angeles,91321,0.008157630451023579
Idaho,Bonner,83821,0.008154943585395813
Minnesota,Hennepin,55346,0.0081539461389184
Virginia,New Kent,23141,0.0081539461389184
Washington,King,98146,0.008152173832058907
Maine,Cumberland,04062,0.00814804621040821
Indiana,Hendricks,46168,0.008146067149937153
Alabama,Franklin,35654,0.008144021034240723
Virginia,Bath,24484,0.008143322542309761
Washington,Stevens,99114,0.008142605423927307
Ohio,Scioto,45653,0.008142117410898209
Florida,Pinellas,34695,0.00814017653465271
Tennessee,Sullivan,37660,0.008138812147080898
Texas,Grimes,77868,0.008137431927025318
Arkansas,Randolph,72455,0.00813609454780817
Pennsylvania,Greene,15337,0.008130080997943878
Indiana,Jennings,47227,0.008130080997943878
Pennsylvania,Northampton,18063,0.008130080997943878
Iowa,Pottawattamie,51571,0.008130080997943878
Alabama,Bibb,36792,0.008130080997943878
Ohio,Wayne,44659,0.008130080997943878
New Mexico,Colfax,87728,0.008130080997943878
New York,Erie,14027,0.008130080997943878
Ohio,Washington,45773,0.008130080997943878
New York,Columbia,12029,0.008130080997943878
Georgia,Wayne,31555,0.008130080997943878
Colorado,Boulder,80504,0.00812965165823698
Utah,Salt Lake,84065,0.00812944583594799
Maine,York,03909,0.008126934990286827
New York,Erie,14225,0.008125592023134232
Utah,Davis,84010,0.008123965933918953
New York,Westchester,10709,0.008123129606246948
Texas,Atascosa,78052,0.00812231283634901
California,Sacramento,95624,0.008120588026940823
South Carolina,Allendale,29827,0.00811908021569252
Colorado,San Miguel,81423,0.008116883225739002
Indiana,Jennings,47223,0.008116883225739002
Texas,Guadalupe,78124,0.008115419186651707
Minnesota,Rock,56156,0.008114558644592762
Utah,Summit,84060,0.0081142857670784
Virginia,Bland,24366,0.008113590069115162
Washington,King,98148,0.00811272393912077
Minnesota,Washington,55025,0.008112180046737194
Michigan,Macomb,48092,0.008111239410936832
Colorado,El Paso,80829,0.008106819353997707
Georgia,Cobb,30144,0.008105916902422905
Kansas,Johnson,66215,0.008105235174298286
Indiana,Greene,47438,0.008102955296635628
Oregon,Josephine,97527,0.008100537583231926
Indiana,Harrison,47117,0.008099688217043877
Maine,Cumberland,04105,0.00809889193624258
North Carolina,Rutherford,28139,0.008098159916698933
Texas,Nueces,78415,0.008097526617348194
Texas,Shelby,75974,0.008097166195511818
Tennessee,Stewart,37023,0.008097166195511818
Texas,Madison,75852,0.008097166195511818
Colorado,Boulder,80481,0.008097166195511818
Indiana,Allen,46807,0.00809649657458067
Oregon,Multnomah,97236,0.008095038123428822
District of Columbia,District of Columbia,20007,0.00809498131275177
Michigan,Oakland,48331,0.00809498131275177
Texas,Bexar,78015,0.008094738237559795
Michigan,Macomb,48038,0.008091455325484276
Tennessee,Rutherford,37167,0.008090796880424023
Texas,Harris,77078,0.008090615272521973
Indiana,Sullivan,47850,0.008088978938758373
Georgia,Gwinnett,30519,0.008087473921477795
Texas,Bexar,78238,0.008087143301963806
New York,Westchester,10589,0.008086934685707092
New York,Sullivan,12737,0.008082292042672634
Washington,Skagit,98273,0.008081518113613129
Arkansas,Dallas,71763,0.008080808445811272
Virginia,Augusta,24482,0.008079552091658115
Texas,Taylor,79606,0.00807947013527155
Louisiana,Vernon,71446,0.008076869882643223
Maine,Cumberland,04084,0.008074690587818623
Texas,Dallas,75159,0.008073631674051285
North Carolina,Anson,28170,0.00807319674640894
Texas,Bexar,78220,0.00807144120335579
Texas,Collin,75002,0.008069109171628952
Texas,Brazoria,77486,0.008067473769187927
Minnesota,Rock,56158,0.008064515888690948
Nebraska,Rock,69217,0.008064515888690948
Iowa,Harrison,51550,0.008064515888690948
Illinois,Knox,61439,0.008064515888690948
Iowa,Louisa,52752,0.008064515888690948
Kentucky,Grant,41052,0.008064515888690948
North Dakota,Grant,58529,0.008064515888690948
North Dakota,Pembina,58265,0.008064515888690948
California,Yuba,95962,0.008064515888690948
Tennessee,Hardeman,38052,0.008064515888690948
Florida,Putnam,32193,0.008064515888690948
Iowa,Emmet,50531,0.008064515888690948
Washington,Pierce,98466,0.008064515888690948
Pennsylvania,Clearfield,15721,0.008064515888690948
Texas,Tarrant,76179,0.00806412473320961
Indiana,Morgan,46158,0.008058781735599041
Tennessee,Davidson,37076,0.008057884871959686
California,San Francisco,94110,0.00805714726448059
California,Sacramento,95621,0.008056906051933765
Indiana,Lake,46407,0.008056187070906162
Texas,Lubbock,79404,0.008054892532527447
Indiana,St Joseph,46616,0.008054772391915321
Maine,Lincoln,04537,0.008054522797465324
Indiana,Lake,46303,0.008054077625274658
North Carolina,Onslow,28574,0.008053887635469437
Indiana,Harrison,47161,0.008052708581089973
Nebraska,Gosper,68937,0.008052708581089973
Oregon,Lane,97488,0.00805152952671051
New York,Madison,13421,0.008048780262470245
New York,Madison,13346,0.008048289455473423
Indiana,Tippecanoe,47941,0.008048289455473423
California,San Bernardino,92373,0.008046101778745651
Virginia,Essex,22454,0.008045433089137077
Texas,Travis,78744,0.008044902235269547
Virginia,Loudoun,20148,0.008044748567044735
Texas,Jefferson,77642,0.008043380454182625
Pennsylvania,Fayette,15480,0.00804289523512125
Pennsylvania,Jefferson,15825,0.00804227963089943
California,El Dorado,95682,0.00804181769490242
Texas,Tarrant,76022,0.00804135575890541
California,Ventura,91362,0.008040450513362885
Wisconsin,Buffalo,54629,0.008040200918912888
Michigan,Iosco,48730,0.008039579726755619
Alabama,Houston,36301,0.008039303123950958
California,Riverside,92264,0.008032704703509808
New York,Delaware,13756,0.00803212821483612
Arizona,Maricopa,85390,0.00803212821483612
Oklahoma,Kiowa,73655,0.00803212821483612
Massachusetts,Hampshire,01243,0.00803212821483612
Nebraska,Dawes,69337,0.008030431345105171
South Carolina,Spartanburg,29303,0.008029568940401077
Pennsylvania,Philadelphia,19129,0.008028793148696423
California,Marin,94945,0.00802854634821415
Arizona,Pinal,85145,0.008027522824704647
West Virginia,Hancock,26062,0.008026989176869392
Idaho,Ada,83704,0.008024236187338829
Colorado,Pueblo,81069,0.008021390065550804
Oklahoma,Beaver,73950,0.008021390065550804
Texas,Collin,75071,0.008021107874810696
Ohio,Hocking,43138,0.008019348606467247
Oklahoma,Pawnee,74058,0.008018327876925468
Wyoming,Sweetwater,82901,0.008016773499548435
Maine,Penobscot,04450,0.008016032166779041
South Carolina,Williamsburg,29556,0.008016032166779041
Wisconsin,Bayfield,54844,0.008016032166779041
Indiana,Clinton,46035,0.008016032166779041
Michigan,Lenawee,49247,0.008016032166779041
Maine,York,04093,0.008013355545699596
Texas,Harris,77586,0.008013227954506874
Texas,Gregg,75604,0.00801298301666975
Indiana,Porter,46301,0.008012820966541767
North Carolina,Haywood,28745,0.008012820966541767
New York,Broome,13833,0.0080116530880332
Indiana,Morgan,46113,0.00801121536642313
Indiana,Miami,46914,0.0080106807872653
Minnesota,Todd,56438,0.008009153418242931
Michigan,Wayne,48188,0.008009153418242931
California,Humboldt,95501,0.008008542470633984
Washington,Snohomish,98251,0.008007536642253399
Missouri,Saint Louis,63017,0.008006683550775051
Nevada,Clark,89179,0.008006198331713676
Virginia,Page,22835,0.008005958050489426
Pennsylvania,Philadelphia,19154,0.008005152456462383
New York,Richmond,10306,0.008004537783563137
Indiana,Allen,46816,0.008003880269825459
Ohio,Crawford,44833,0.0080036586150527
Pennsylvania,Crawford,16424,0.008003201335668564
Kentucky,Jefferson,40243,0.008002065122127533
Wisconsin,Vernon,54664,0.00800000037997961
Florida,Citrus,34429,0.00800000037997961
Nebraska,Knox,68730,0.00800000037997961
Washington,Douglas,98858,0.00800000037997961
New York,Columbia,12565,0.00800000037997961
New York,Sullivan,12770,0.00800000037997961
Illinois,Ford,60933,0.00800000037997961
Maine,Aroostook,04761,0.00800000037997961
California,Los Angeles,90502,0.00800000037997961
Rhode Island,Washington,02873,0.00800000037997961
Colorado,Saguache,81155,0.00800000037997961
Virginia,Buchanan,24657,0.00800000037997961
Texas,Montgomery,77365,0.007997585460543633
Texas,Atascosa,78064,0.007994670420885086
Michigan,Tuscola,48757,0.007994186133146286
Florida,Pinellas,33767,0.007992586120963097
Texas,Hidalgo,78589,0.007991181686520576
Maine,Cumberland,04038,0.007988261990249157
Kansas,Sedgwick,67147,0.00798280630260706
California,Los Angeles,90019,0.007982583716511726
Kansas,Johnson,66214,0.007982119917869568
Ohio,Logan,43348,0.007980355992913246
Georgia,Barrow,30680,0.007979733869433403
Virginia,Buchanan,24614,0.007978723384439945
Virginia,Chesterfield,23236,0.007977736182510853
Utah,Utah,84045,0.0079750781878829
Washington,Grant,99357,0.007974481210112572
Washington,Whatcom,98266,0.007973733358085155
California,San Diego,92091,0.007972665131092072
Arizona,Maricopa,85226,0.007972574792802334
California,Placer,95765,0.007972270250320435
Missouri,Clay,64048,0.007971014827489853
Texas,Tarrant,76036,0.007969468832015991
California,Orange,92706,0.007967452518641949
New York,Erie,14219,0.007967103272676468
Indiana,Vanderburgh,47720,0.00796536821871996
Idaho,Bannock,83202,0.007962360046803951
Missouri,Platte,64151,0.00795723032206297
New York,Sullivan,12764,0.007955449633300304
Colorado,Jefferson,80465,0.007955449633300304
California,San Luis Obispo,93453,0.007954545319080353
Michigan,Gladwin,48624,0.007950848899781704
West Virginia,Marion,26570,0.007950530387461185
Washington,Thurston,98516,0.00795033760368824
Alabama,Lawrence,35619,0.007950028404593468
Arizona,Gila,85539,0.007950028404593468
Pennsylvania,Somerset,15936,0.007949125953018665
Maine,Kennebec,04355,0.007949125953018665
Idaho,Bonneville,83401,0.007947749458253384
Missouri,Caldwell,64624,0.00794702023267746
Kansas,Sedgwick,67060,0.007946466095745564
Oregon,Wasco,97058,0.007945680059492588
California,Sacramento,95628,0.007945670746266842
Washington,Yakima,98901,0.00794566236436367
Missouri,Cass,64083,0.007945516146719456
Kentucky,Muhlenberg,42337,0.007943512871861458
Pennsylvania,Fayette,15622,0.00794223789125681
Kansas,Shawnee,66619,0.007936508394777775
Indiana,Putnam,46128,0.007936508394777775
New York,Madison,13310,0.007936508394777775
Indiana,Cass,46950,0.007936508394777775
Oklahoma,Stephens,73442,0.007936508394777775
Colorado,Weld,80729,0.007936508394777775
Virginia,Mecklenburg,24580,0.007936508394777775
Idaho,Bear Lake,83220,0.007936508394777775
Oklahoma,Kiowa,73062,0.007936508394777775
Pennsylvania,Schuylkill,17985,0.007936508394777775
Texas,Grayson,76268,0.007936508394777775
Virginia,Alexandria City,22314,0.007935851812362671
Indiana,Vanderburgh,47712,0.007934683002531528
Texas,Galveston,77650,0.007934476248919964
Florida,Sarasota,34229,0.007932692766189575
Idaho,Boise,83622,0.007931665517389774
Texas,Freestone,75840,0.007929104380309582
California,Butte,95926,0.007928956300020218
Arizona,Maricopa,85044,0.007928118109703064
South Carolina,Spartanburg,29316,0.007927856408059597
Washington,Pierce,98403,0.007925407961010933
Texas,Hockley,79313,0.007923929952085018
Missouri,Jackson,64016,0.007923929952085018
Ohio,Scioto,45694,0.00792356114834547
Texas,Angelina,75949,0.007923269644379616
South Carolina,Orangeburg,29059,0.007923269644379616
Indiana,Marion,46222,0.007922838442027569
Oregon,Marion,97383,0.007922838442027569
Illinois,Carroll,61285,0.007922534830868244
New Hampshire,Belknap,03810,0.00792153924703598
Kentucky,Union,42461,0.007920792326331139
Kentucky,Grayson,42712,0.007918552495539188
Minnesota,Saint Louis,55732,0.007918552495539188
Pennsylvania,Washington,15060,0.007915567606687546
Ohio,Harrison,44699,0.007915567606687546
Indiana,Elkhart,46573,0.007915567606687546
California,San Diego,92036,0.007915567606687546
Ohio,Guernsey,43773,0.007913668639957905
Indiana,St Joseph,46615,0.007913529872894287
New York,Erie,14223,0.007911392487585545
Minnesota,Mower,55912,0.007908700034022331
North Carolina,Wake,27545,0.007906874641776085
Texas,Henderson,75143,0.007905706763267517
Illinois,Jefferson,62894,0.007905138656497002
Texas,Dallas,75172,0.007905138656497002
Florida,Lake,34762,0.007905138656497002
California,Sonoma,95444,0.007905138656497002
Minnesota,Itasca,56628,0.007905138656497002
Montana,Cascade,59463,0.007905138656497002
Maine,Hancock,04614,0.007905138656497002
Texas,Tarrant,76114,0.00790467206388712
Arizona,Maricopa,85209,0.007903378456830978
New Mexico,Bernalillo,87109,0.007901506498456001
Georgia,Meriwether,30218,0.007900677621364594
Idaho,Bonneville,83406,0.007899807766079903
Maine,York,03905,0.007897335104644299
California,Placer,95677,0.007896360009908676
Georgia,Wilcox,31071,0.007894736714661121
Arkansas,Newton,72685,0.007894736714661121
Iowa,Woodbury,51105,0.007893643341958523
Indiana,St Joseph,46530,0.007893485948443413
Virginia,Grayson,24330,0.007891770452260971
Pennsylvania,Schuylkill,18211,0.00788954645395279
Oregon,Clackamas,97035,0.007884658873081207
South Carolina,Aiken,29137,0.00788436271250248
Texas,Gregg,75662,0.007880047895014286
Oregon,Marion,97032,0.007879185490310192
Texas,Nueces,78410,0.007877718657255173
Wyoming,Albany,82072,0.007876016199588776
Texas,Colorado,77442,0.007874015718698502
South Carolina,Orangeburg,29038,0.007874015718698502
Colorado,Las Animas,81091,0.007874015718698502
California,Humboldt,95511,0.007874015718698502
Texas,Upshur,75683,0.007874015718698502
Oregon,Baker,97870,0.007874015718698502
Texas,Tarrant,76104,0.007874015718698502
Texas,Brown,76827,0.007874015718698502
Tennessee,Knox,37909,0.007870370522141457
California,Santa Cruz,95005,0.007870370522141457
Washington,Yakima,98908,0.007867062464356422
Texas,Hays,78666,0.00786652322858572
Tennessee,Houston,37175,0.007865168154239655
Pennsylvania,Washington,15301,0.007864792831242085
New York,Chenango,13464,0.007861635647714138
Indiana,Grant,46989,0.007861635647714138
New York,Oneida,13440,0.007861516438424587
Texas,Harris,77092,0.007860984653234482
Texas,Bexar,78210,0.007860498502850533
Virginia,Patrick,24053,0.00786026194691658
Arizona,Gila,85553,0.007858546450734138
Oregon,Lane,97478,0.007857671938836575
Tennessee,Franklin,37318,0.007856341078877449
Massachusetts,Berkshire,01256,0.007853402756154537
California,Mendocino,95456,0.007853402756154537
Alabama,Marshall,35957,0.007853402756154537
Michigan,Barry,49050,0.007853402756154537
New York,Onondaga,13080,0.007853402756154537
California,Los Angeles,90405,0.007851758971810341
California,El Dorado,95762,0.007851758971810341
Texas,Tarrant,76120,0.007851348258554935
Georgia,Fayette,30269,0.007850437425076962
Virginia,Fairfax,22307,0.007849978283047676
California,Santa Clara,95127,0.007849525660276413
Iowa,Dickinson,51355,0.007849293760955334
New York,Greene,12087,0.007849293760955334
Texas,Hockley,79372,0.007849293760955334
Texas,Brazoria,77480,0.007848733104765415
Texas,Dallas,75235,0.007848266512155533
Michigan,Roscommon,48653,0.007848033681511879
Texas,Rusk,75684,0.007847996428608894
California,Stanislaus,95326,0.007844756357371807
Texas,Montague,76265,0.007843137718737125
Texas,Denton,76209,0.007841459475457668
Colorado,Denver,80231,0.007838880643248558
Montana,Sanders,59873,0.007838014513254166
Texas,Haskell,79521,0.007836990989744663
Kentucky,Union,42459,0.007836990989744663
Tennessee,Washington,37604,0.007836179807782173
Texas,Tarrant,76010,0.007833787240087986
Alabama,Winston,35575,0.007832897827029228
Utah,Washington,84783,0.007832897827029228
Washington,Kittitas,98934,0.007832897827029228
Nebraska,Clay,68933,0.007832897827029228
North Carolina,Macon,28741,0.007831900380551815
Washington,Benton,99336,0.007830919697880745
Florida,Sarasota,34242,0.007829752750694752
Alabama,Crenshaw,36046,0.007827788591384888
Texas,Bexar,78023,0.007826668210327625
Arizona,Maricopa,85260,0.007826306857168674
Pennsylvania,Somerset,15502,0.007826087065041065
Texas,Harris,77520,0.007824871689081192
Pennsylvania,Mercer,16121,0.007824726402759552
New York,Richmond,10307,0.007824726402759552
Pennsylvania,Fayette,15417,0.007820646278560162
Oregon,Douglas,97496,0.007814941927790642
South Carolina,Chesterfield,29520,0.007813772186636925
Oklahoma,Stephens,73491,0.0078125
Washington,Mason,98548,0.0078125
New Mexico,Quay,88426,0.0078125
Oregon,Polk,97347,0.0078125
Wisconsin,Outagamie,54931,0.0078125
Virginia,Accomack,23306,0.0078125
Indiana,Perry,47514,0.0078125
Washington,Kittitas,98068,0.0078125
Colorado,Archuleta,81121,0.0078125
Texas,Refugio,77990,0.0078125
Kansas,Sedgwick,67205,0.007811254356056452
Texas,Dallas,75227,0.007806111127138138
Maine,Knox,04841,0.007803790271282196
Texas,Harris,77071,0.007803790271282196
Oklahoma,Latimer,74563,0.007803790271282196
Texas,Ellis,75154,0.00780307874083519
Virginia,Montgomery,24073,0.007800445891916752
Maine,Lincoln,04353,0.007797271013259888
California,Los Angeles,91103,0.007795503828674555
California,Los Angeles,90232,0.007793765049427748
Texas,Dallas,75043,0.007793416269123554
Georgia,Cobb,30062,0.007793046068400145
Tennessee,McNairy,38339,0.007792207878082991
Texas,Hutchinson,79083,0.007792207878082991
Pennsylvania,Bedford,15533,0.007792207878082991
Texas,Eastland,76448,0.007791017647832632
Pennsylvania,Carbon,18232,0.007786429487168789
North Carolina,Moore,28315,0.007783783599734306
Georgia,Dooly,31092,0.007783695124089718
Pennsylvania,Clearfield,16836,0.0077821011655032635
Oklahoma,Johnston,73461,0.0077821011655032635
Oregon,Washington,97140,0.0077821011655032635
Kentucky,Floyd,41216,0.0077821011655032635
Missouri,Dallas,65767,0.0077821011655032635
Texas,Ellis,75165,0.007781000342220068
Maine,Cumberland,04015,0.007780659478157759
Kentucky,Jackson,40447,0.007780082989484072
Michigan,Berrien,49085,0.007778318133205175
Texas,Real,78873,0.007777777966111898
Maine,Washington,04649,0.007777777966111898
Texas,Harris,77050,0.0077738515101373196
Maine,Washington,04652,0.0077691455371677876
California,San Luis Obispo,93422,0.007764890789985657
New York,Albany,12147,0.00776397529989481
Colorado,Prowers,81052,0.007763586472719908
Texas,Galveston,77518,0.007758159656077623
Washington,Spokane,99204,0.007757951971143484
Texas,Dallas,75038,0.007756948936730623
Washington,Cowlitz,98632,0.007756165694445372
Texas,Tom Green,76901,0.007753319572657347
Colorado,Douglas,80134,0.007752577308565378
Indiana,Sullivan,47861,0.007751937955617905
Michigan,Ionia,48851,0.007751937955617905
Idaho,Cassia,83342,0.007751937955617905
Texas,Hopkins,75471,0.007751937955617905
Indiana,Rush,46127,0.007751937955617905
California,Placer,95661,0.007751114666461945
California,San Bernardino,92352,0.007750291842967272
Virginia,Fairfax,20190,0.007749627344310284
Colorado,Montrose,81401,0.007748505566269159
Indiana,DeKalb,46706,0.007747570052742958
Pennsylvania,Washington,15312,0.007746933493763208
Pennsylvania,Northumberland,17851,0.007745726499706507
Oklahoma,Tillman,73542,0.007745266892015934
Oregon,Clatsop,97138,0.007745141163468361
Virginia,Buckingham,23123,0.0077444338239729404
Nebraska,Red Willow,69001,0.007743045687675476
Michigan,Macomb,48315,0.007740398868918419
Ohio,Columbiana,44455,0.007739937864243984
North Carolina,Wake,27571,0.0077393073588609695
Utah,Salt Lake,84084,0.007739016320556402
Washington,Clallam,98382,0.007738607004284859
Utah,Washington,84780,0.00773713830858469
North Carolina,Bladen,28392,0.007736944127827883
Virginia,Lynchburg City,24501,0.007736207917332649
Virginia,Richmond,22460,0.00773480674251914
Texas,Milam,76518,0.007731958758085966
Texas,Cameron,78566,0.007729468401521444
Texas,Bexar,78263,0.007728639058768749
Montana,Cascade,59421,0.007727975491434336
Nebraska,Douglas,68137,0.00772626930847764
Indiana,Wayne,47374,0.007725795730948448
Georgia,Wayne,31545,0.007725476287305355
Oregon,Douglas,97435,0.007725321687757969
Alaska,Anchorage,99502,0.007724064402282238
Texas,Montgomery,77354,0.007723250426352024
Indiana,Marion,46216,0.0077220075763762
Texas,Grimes,77830,0.0077220075763762
Minnesota,Mille Lacs,56386,0.0077220075763762
Wisconsin,Juneau,53968,0.0077220075763762
Kentucky,Pike,41562,0.007718696258962154
Colorado,Eagle,81657,0.007718471810221672
South Carolina,York,29708,0.00771803455427289
Oregon,Linn,97386,0.00771753815934062
Pennsylvania,Wayne,18417,0.007713885046541691
Missouri,Caldwell,64649,0.007712082471698523
New Hampshire,Cheshire,03443,0.007712082471698523
California,Shasta,96087,0.007712082471698523
Kentucky,Hopkins,42410,0.0077092512510716915
Michigan,Wayne,48154,0.007707732729613781
Missouri,DeKalb,64490,0.00770712923258543
Florida,Martin,33455,0.007705479394644499
Oregon,Columbia,97018,0.00770218251273036
Washington,Spokane,99206,0.0077005731873214245
Colorado,Arapahoe,80013,0.007700033485889435
Georgia,Columbia,30907,0.007699923124164343
Texas,Hunt,75453,0.007699711248278618
Wisconsin,Vilas,54512,0.007698887959122658
North Carolina,Rockingham,27027,0.007696861866861582
Texas,Dallas,75116,0.007696639746427536
Arizona,Mohave,86442,0.007695868611335754
Colorado,Summit,80424,0.007694348692893982
California,Modoc,96006,0.007692307699471712
Arkansas,White,72082,0.007692307699471712
Maine,Aroostook,04742,0.007692307699471712
Kansas,Bourbon,66738,0.007692307699471712
Missouri,Chariton,65281,0.007692307699471712
Texas,Nueces,78351,0.007692307699471712
Missouri,Gasconade,65014,0.007692307699471712
California,Tehama,96075,0.007692307699471712
California,Merced,95374,0.007692307699471712
Maine,York,04030,0.007692307699471712
Oregon,Hood River,97031,0.007690828759223223
North Carolina,Wake,27502,0.007689408026635647
Texas,Bell,76504,0.007686511147767305
Washington,Okanogan,98844,0.007684918120503426
South Carolina,Chesterfield,29718,0.007683215197175741
Texas,Bowie,75501,0.007683036848902702
California,Sacramento,95608,0.007682747673243284
Minnesota,Hennepin,55375,0.007681564427912235
Arizona,Pima,85750,0.007681314833462238
Florida,Pinellas,33786,0.007680491544306278
Texas,Wichita,76354,0.007677542977035046
Louisiana,Plaquemines,70083,0.007675438653677702
Washington,Stevens,99101,0.007672634441405535
Tennessee,Carter,37694,0.007672634441405535
Louisiana,Vernon,71461,0.007672634441405535
Pennsylvania,Washington,15317,0.00767197459936142
Florida,Pinellas,33785,0.007671721745282412
California,Marin,94901,0.007669223006814718
Maine,Somerset,04950,0.007668711710721254
California,San Diego,92108,0.007666224613785744
Illinois,Saint Clair,62201,0.007665094453841448
California,Los Angeles,91607,0.007664233446121216
Pennsylvania,Venango,16373,0.007662835065275431
Ohio,Jefferson,43930,0.007662835065275431
Texas,Harrison,75672,0.007659840397536755
Michigan,Kalkaska,49680,0.007655502296984196
New York,Columbia,12130,0.0076530613005161285
New Hampshire,Rockingham,03044,0.007651559542864561
South Carolina,Chester,29712,0.007650273386389017
Colorado,Arapahoe,80014,0.00765011552721262
Oregon,Clackamas,97086,0.00764774065464735
Texas,Fort Bend,77407,0.00764651270583272
Texas,Dallas,75224,0.007645260076969862
Missouri,Linn,64658,0.007644529454410076
Montana,Flathead,59922,0.007644197437912226
Alabama,Marshall,35951,0.0076427035965025425
Florida,Alachua,32653,0.007642338518053293
Oregon,Umatilla,97875,0.0076419212855398655
Colorado,Rio Blanco,81648,0.0076408786699175835
California,Riverside,92210,0.007636738941073418
Texas,Brazoria,77578,0.007635746616870165
Idaho,Ada,83709,0.007635443937033415
California,Mendocino,95466,0.007633587811142206
Minnesota,Red Lake,56742,0.007633587811142206
California,Butte,95941,0.007633587811142206
Missouri,Jasper,64857,0.007633587811142206
New York,Erie,14134,0.007633587811142206
Ohio,Athens,45766,0.007633587811142206
Indiana,Montgomery,47955,0.007633587811142206
Georgia,Talbot,31826,0.007633587811142206
Pennsylvania,Jefferson,15711,0.007633587811142206
Alabama,Jefferson,35218,0.007633587811142206
California,Los Angeles,91406,0.007631193846464157
California,Sacramento,95742,0.007630161475390196
Kansas,Wyandotte,66101,0.007627118844538927
Idaho,Canyon,83651,0.007624857127666473
South Carolina,Fairfield,29015,0.007623888086527586
Virginia,Richmond City,23219,0.007623888086527586
California,Monterey,95004,0.007620660588145256
Texas,Dallas,75080,0.007620394229888916
Pennsylvania,Crawford,16354,0.007619047537446022
Virginia,Montgomery,24162,0.007619047537446022
Oregon,Multnomah,97202,0.00761841656640172
Ohio,Crawford,44820,0.007617098744958639
California,Orange,92782,0.0076161460019648075
California,Fresno,93619,0.0076155816204845905
South Carolina,Laurens,29332,0.007614213041961193
Texas,El Paso,79902,0.007613704539835453
California,San Luis Obispo,93446,0.007613196037709713
Texas,Lubbock,79401,0.007611798122525215
Oregon,Multnomah,97213,0.007610789965838194
Oregon,Multnomah,97231,0.0076093850657343864
Utah,Salt Lake,84070,0.007608848623931408
Ohio,Athens,45732,0.0076077766716480255
Texas,McLennan,76640,0.0076077766716480255
Washington,Clark,98661,0.007607002276927233
Minnesota,Goodhue,55026,0.0076045626774430275
Texas,Grayson,75021,0.0076045626774430275
Texas,Wharton,77437,0.007603920064866543
Virginia,Fairfax,22315,0.0076014380902051926
Idaho,Gem,83617,0.007598784286528826
Kansas,Allen,66749,0.007598282303661108
Colorado,Arapahoe,80137,0.007594936527311802
Montana,Granite,59858,0.007594936527311802
Ohio,Scioto,45652,0.007594936527311802
California,Humboldt,95526,0.007594936527311802
Pennsylvania,Bucks,18966,0.007588595151901245
New Mexico,Socorro,87801,0.007588075939565897
Texas,Fayette,78940,0.0075872535817325115
Nebraska,Dawson,69130,0.007586534135043621
Texas,Orange,77611,0.007586020044982433
Minnesota,Hennepin,55347,0.0075838686898350716
Michigan,Roscommon,48656,0.00758097879588604
Minnesota,Itasca,55709,0.007579135242849588
Texas,Denton,75010,0.007578947581350803
Indiana,Monroe,47408,0.00757862813770771
Illinois,Cook,60487,0.007578328251838684
Michigan,Emmet,49770,0.007578253746032715
Minnesota,Ramsey,55114,0.007575757801532745
Texas,Palo Pinto,76453,0.007575757801532745
Virginia,Charlotte,23964,0.007575757801532745
California,Amador,95601,0.007575757801532745
Texas,Jefferson,77619,0.007575757801532745
Washington,Okanogan,98829,0.007575757801532745
Maryland,Baltimore,21071,0.007575757801532745
Iowa,Kossuth,50590,0.007575757801532745
Alabama,Jefferson,35180,0.007575757801532745
Washington,King,98136,0.0075745368376374245
California,San Francisco,94114,0.007573964539915323
Kansas,Lyon,66801,0.007572790142148733
South Carolina,Barnwell,29853,0.007570977788418531
Tennessee,Rutherford,37086,0.007570770103484392
Utah,Salt Lake,84111,0.007570022717118263
California,Los Angeles,90807,0.00756948534399271
California,Riverside,92270,0.007568073458969593
Texas,Morris,75568,0.007567567750811577
Washington,Adams,99169,0.007567567750811577
Washington,King,98070,0.007567158434540033
Alabama,Montgomery,36108,0.007565250154584646
Texas,Wood,75773,0.007564915344119072
Washington,King,98119,0.007564063183963299
Kentucky,Jefferson,40228,0.007562008686363697
Pennsylvania,Chester,19380,0.007558248471468687
Indiana,Grant,46933,0.0075576771050691605
Texas,Wood,75494,0.0075573548674583435
Washington,Yakima,98935,0.007556675001978874
Arkansas,Hempstead,71862,0.007556675001978874
Pennsylvania,Wayne,18462,0.007556675001978874
Oregon,Coos,97420,0.007555315736681223
California,Los Angeles,91202,0.007551669143140316
Alabama,Jefferson,35207,0.007551553659141064
Idaho,Lincoln,83347,0.007551240734755993
Texas,Young,76450,0.007549254223704338
Texas,Comal,78130,0.007547590881586075
Maine,Oxford,04221,0.007547169923782349
